Origin,Destination,Distance_km
"Jewry Street, Aldgate","Guilford Street , Bloomsbury",3.2005
"Jewry Street, Aldgate","Hampstead Road, Euston",4.46
"Jewry Street, Aldgate","Hardwick Street, Clerkenwell",2.6943
"Jewry Street, Aldgate","Harrington Square 1, Camden Town",4.8355
"Jewry Street, Aldgate","Hatton Garden, Holborn",2.2438
"Jewry Street, Aldgate","Hatton Wall, Holborn",2.4105
"Jewry Street, Aldgate","Hereford Road, Bayswater",8.0753
"Jewry Street, Aldgate","Holborn Circus, Holborn",2.262
"Jewry Street, Aldgate","Holy Trinity Brompton, Knightsbridge",6.6303
"Jewry Street, Aldgate","Hop Exchange, The Borough",1.424
"Jewry Street, Aldgate","Jewry Street, Aldgate",0.0
"Jewry Street, Aldgate","Leonard Circus , Shoreditch",1.3622
"Jewry Street, Aldgate","Lisson Grove, St. John's Wood",6.758
"Jewry Street, Aldgate","Little Argyll Street, West End",4.474
"Jewry Street, Aldgate","Lollard Street, Vauxhall",3.4898
"Jewry Street, Aldgate","Longford Street, The Regent's Park",4.8491
"Jewry Street, Aldgate","Malet Street, Bloomsbury",3.8238
"Jewry Street, Aldgate","Milroy Walk, South Bank",2.1498
"Jewry Street, Aldgate","Murray Grove , Hoxton",2.1417
"Jewry Street, Aldgate","Museum of London, Barbican",1.4491
"Jewry Street, Aldgate","Nesham Street, Wapping",0.9772
"Jewry Street, Aldgate","New Globe Walk, Bankside",1.5156
"Jewry Street, Aldgate","New Inn Yard, Shoreditch",1.2481
"Jewry Street, Aldgate","New Kent Road, The Borough",2.3866
"Jewry Street, Aldgate","Old Street Station, St. Luke's",1.5819
"Jewry Street, Aldgate","Paddington Street, Marylebone",5.4496
"Jewry Street, Aldgate","Park Lane , Hyde Park",5.5823
"Jewry Street, Aldgate","Park Road (Baker Street), The Regent's Park",5.8182
"Jewry Street, Aldgate","Park Street, Bankside",1.3795
"Jewry Street, Aldgate","Phillimore Gardens, Kensington",8.499
"Jewry Street, Aldgate","Queen Street 1, Bank",1.1362
"Jewry Street, Aldgate","Queen Victoria Street, St. Paul's",1.4379
"Jewry Street, Aldgate","River Street , Clerkenwell",2.8877
"Jewry Street, Aldgate","Roscoe Street, St. Luke's",1.644
"Jewry Street, Aldgate","Russell Square Station, Bloomsbury",3.4588
"Jewry Street, Aldgate","Scala Street, Fitzrovia",4.1629
"Jewry Street, Aldgate","Shoreditch Park, Hoxton",2.3885
"Jewry Street, Aldgate","Soho Square , Soho",3.8509
"Jewry Street, Aldgate","St. Chad's Street, King's Cross",3.5738
"Jewry Street, Aldgate","St. John Street, Finsbury",2.5494
"Jewry Street, Aldgate","Stamford Street, South Bank",2.5621
"Jewry Street, Aldgate","Tachbrook Street, Victoria",4.8754
"Jewry Street, Aldgate","Tanner Street, Bermondsey",1.4243
"Jewry Street, Aldgate","Taviton Street, Bloomsbury",3.9784
"Jewry Street, Aldgate","Theobald's Road , Holborn",2.874
"Jewry Street, Aldgate","Torrens Street, Angel",2.882
"Jewry Street, Aldgate","Union Street, The Borough",1.8504
"Jewry Street, Aldgate","Vauxhall Bridge , Pimlico",4.5819
"Jewry Street, Aldgate","Vauxhall Cross, Vauxhall",4.4983
"Jewry Street, Aldgate","Wapping High Street, Wapping",1.1255
"Jewry Street, Aldgate","Warwick Avenue Station, Maida Vale",7.4892
"Jewry Street, Aldgate","Warwick Row, Westminster",4.8896
"Jewry Street, Aldgate","Wellington Road, St. John's Wood",6.9741
"Jewry Street, Aldgate","Wenlock Road , Hoxton",2.2858
"Jewry Street, Aldgate","West Cromwell Road, Earl's Court",8.6893
"Jewry Street, Aldgate","West Smithfield Rotunda, Farringdon",1.7446
"Jewry Street, Aldgate","Westbourne Grove, Bayswater",7.8539
"Jewry Street, Aldgate","William IV Street, Strand",3.3476
"Jewry Street, Aldgate","Windsor Terrace, Hoxton",2.0952
"Jewry Street, Aldgate","Woodstock Street, Mayfair",4.8798
"Jewry Street, Aldgate","Worship Street, Shoreditch",0.939
"Leonard Circus , Shoreditch","Albert Embankment, Vauxhall",4.6437
"Leonard Circus , Shoreditch","Aldersgate Street, Barbican",0.9901
"Leonard Circus , Shoreditch","Ampton Street , Clerkenwell",2.3598
"Leonard Circus , Shoreditch","Argyle Street, Kings Cross",2.7829
"Leonard Circus , Shoreditch","Bankside Mix, Bankside",2.3651
"Leonard Circus , Shoreditch","Bath Street, St. Luke's",0.4629
"Leonard Circus , Shoreditch","Bethnal Green Road, Shoreditch",0.6801
"Leonard Circus , Shoreditch","Bolsover Street, Fitzrovia",4.096
"Leonard Circus , Shoreditch","Borough High Street, The Borough",2.7586
"Leonard Circus , Shoreditch","Boston Place, Marylebone",5.3921
"Leonard Circus , Shoreditch","Braham Street, Aldgate",1.3865
"Leonard Circus , Shoreditch","British Museum, Bloomsbury",2.8532
"Leonard Circus , Shoreditch","Brunswick Square, Bloomsbury",2.6346
"Leonard Circus , Shoreditch","Bruton Street, Mayfair",4.4145
"Leonard Circus , Shoreditch","Calshot Street , King's Cross",2.3758
"Leonard Circus , Shoreditch","Cartwright Gardens , Bloomsbury",2.8797
"Leonard Circus , Shoreditch","Chapel Place, Marylebone",4.4664
"Leonard Circus , Shoreditch","Christopher Street, Liverpool Street",0.3796
"Leonard Circus , Shoreditch","Clerkenwell Green, Clerkenwell",1.4114
"Leonard Circus , Shoreditch","Cotton Garden Estate, Kennington",4.0664
"Leonard Circus , Shoreditch","Crawford Street, Marylebone",5.0571
"Leonard Circus , Shoreditch","Crosswall, Tower",1.5423
"Leonard Circus , Shoreditch","Doric Way , Somers Town",3.3394
"Leonard Circus , Shoreditch","Drummond Street , Euston",3.5826
"Leonard Circus , Shoreditch","Drury Lane, Covent Garden",2.8375
"Leonard Circus , Shoreditch","East Road, Hoxton",0.4891
"Leonard Circus , Shoreditch","Edgware Road Station, Marylebone",5.9274
"Leonard Circus , Shoreditch","Euston Road, Euston",3.4611
"Leonard Circus , Shoreditch","Eversholt Street , Camden Town",3.7376
"Leonard Circus , Shoreditch","Falkirk Street, Hoxton",0.8076
"Leonard Circus , Shoreditch","Finsbury Circus, Liverpool Street",0.8615
"Leonard Circus , Shoreditch","Finsbury Leisure Centre, St. Luke's",0.8346
"Leonard Circus , Shoreditch","Finsbury Library , Finsbury",1.3921
"Leonard Circus , Shoreditch","Finsbury Square , Moorgate",0.4233
"Leonard Circus , Shoreditch","Godliman Street, St. Paul's",1.6967
"Leonard Circus , Shoreditch","Golden Lane, Barbican",0.7678
"Leonard Circus , Shoreditch","Gower Place , Euston",3.5115
"Leonard Circus , Shoreditch","Great Dover Street, The Borough",3.0569
"Leonard Circus , Shoreditch","Great Russell Street, Bloomsbury",3.1022
"Leonard Circus , Shoreditch","Guilford Street , Bloomsbury",2.4788
"Leonard Circus , Shoreditch","Hampstead Road, Euston",3.7226
"Leonard Circus , Shoreditch","Hardwick Street, Clerkenwell",1.6717
"Leonard Circus , Shoreditch","Harrington Square 1, Camden Town",3.8979
"Leonard Circus , Shoreditch","Hatton Garden, Holborn",1.7578
"Leonard Circus , Shoreditch","Hatton Wall, Holborn",1.7329
"Leonard Circus , Shoreditch","Hereford Road, Bayswater",7.643
"Leonard Circus , Shoreditch","Holborn Circus, Holborn",1.8358
"Leonard Circus , Shoreditch","Holy Trinity Brompton, Knightsbridge",6.6049
"Leonard Circus , Shoreditch","Hop Exchange, The Borough",2.2885
"Leonard Circus , Shoreditch","Jewry Street, Aldgate",1.3622
"Leonard Circus , Shoreditch","Leonard Circus , Shoreditch",0.0
"Leonard Circus , Shoreditch","Lisson Grove, St. John's Wood",6.0739
"Leonard Circus , Shoreditch","Little Argyll Street, West End",4.1026
"Leonard Circus , Shoreditch","Lollard Street, Vauxhall",4.1194
"Leonard Circus , Shoreditch","Longford Street, The Regent's Park",4.1276
"Leonard Circus , Shoreditch","Malet Street, Bloomsbury",3.1996
"Leonard Circus , Shoreditch","Milroy Walk, South Bank",2.4578
"Leonard Circus , Shoreditch","Murray Grove , Hoxton",0.7817
"Leonard Circus , Shoreditch","Museum of London, Barbican",1.1315
"Leonard Circus , Shoreditch","Nesham Street, Wapping",2.2992
"Leonard Circus , Shoreditch","New Globe Walk, Bankside",2.0964
"Leonard Circus , Shoreditch","New Inn Yard, Shoreditch",0.3596
"Leonard Circus , Shoreditch","New Kent Road, The Borough",3.4156
"Leonard Circus , Shoreditch","Old Street Station, St. Luke's",0.301
"Leonard Circus , Shoreditch","Paddington Street, Marylebone",4.8826
"Leonard Circus , Shoreditch","Park Lane , Hyde Park",5.2976
"Leonard Circus , Shoreditch","Park Road (Baker Street), The Regent's Park",5.1559
"Leonard Circus , Shoreditch","Park Street, Bankside",2.1598
"Leonard Circus , Shoreditch","Phillimore Gardens, Kensington",8.3114
"Leonard Circus , Shoreditch","Queen Street 1, Bank",1.5754
"Leonard Circus , Shoreditch","Queen Victoria Street, St. Paul's",1.6776
"Leonard Circus , Shoreditch","River Street , Clerkenwell",1.8348
"Leonard Circus , Shoreditch","Roscoe Street, St. Luke's",0.7515
"Leonard Circus , Shoreditch","Russell Square Station, Bloomsbury",2.7491
"Leonard Circus , Shoreditch","Scala Street, Fitzrovia",3.6094
"Leonard Circus , Shoreditch","Shoreditch Park, Hoxton",1.0479
"Leonard Circus , Shoreditch","Soho Square , Soho",3.4634
"Leonard Circus , Shoreditch","St. Chad's Street, King's Cross",2.5968
"Leonard Circus , Shoreditch","St. John Street, Finsbury",1.4613
"Leonard Circus , Shoreditch","Stamford Street, South Bank",2.8386
"Leonard Circus , Shoreditch","Tachbrook Street, Victoria",5.2016
"Leonard Circus , Shoreditch","Tanner Street, Bermondsey",2.7045
"Leonard Circus , Shoreditch","Taviton Street, Bloomsbury",3.2326
"Leonard Circus , Shoreditch","Theobald's Road , Holborn",2.2773
"Leonard Circus , Shoreditch","Torrens Street, Angel",1.6778
"Leonard Circus , Shoreditch","Union Street, The Borough",2.5304
"Leonard Circus , Shoreditch","Vauxhall Bridge , Pimlico",5.0977
"Leonard Circus , Shoreditch","Vauxhall Cross, Vauxhall",5.1254
"Leonard Circus , Shoreditch","Wapping High Street, Wapping",2.4784
"Leonard Circus , Shoreditch","Warwick Avenue Station, Maida Vale",6.879
"Leonard Circus , Shoreditch","Warwick Row, Westminster",5.0214
"Leonard Circus , Shoreditch","Wellington Road, St. John's Wood",6.164
"Leonard Circus , Shoreditch","Wenlock Road , Hoxton",0.9585
"Leonard Circus , Shoreditch","West Cromwell Road, Earl's Court",8.5988
"Leonard Circus , Shoreditch","West Smithfield Rotunda, Farringdon",1.3412
"Leonard Circus , Shoreditch","Westbourne Grove, Bayswater",7.391
"Leonard Circus , Shoreditch","William IV Street, Strand",3.2633
"Leonard Circus , Shoreditch","Windsor Terrace, Hoxton",0.7949
"Leonard Circus , Shoreditch","Woodstock Street, Mayfair",4.5061
"Leonard Circus , Shoreditch","Worship Street, Shoreditch",0.4744
"Lisson Grove, St. John's Wood","Albert Embankment, Vauxhall",5.2646
"Lisson Grove, St. John's Wood","Aldersgate Street, Barbican",5.2159
"Lisson Grove, St. John's Wood","Ampton Street , Clerkenwell",3.7296
"Lisson Grove, St. John's Wood","Argyle Street, Kings Cross",3.3539
"Lisson Grove, St. John's Wood","Bankside Mix, Bankside",5.4852
"Lisson Grove, St. John's Wood","Bath Street, St. Luke's",5.6277
"Lisson Grove, St. John's Wood","Bethnal Green Road, Shoreditch",6.748
"Lisson Grove, St. John's Wood","Bolsover Street, Fitzrovia",2.0037
"Lisson Grove, St. John's Wood","Borough High Street, The Borough",6.0898
"Lisson Grove, St. John's Wood","Boston Place, Marylebone",0.8125
"Lisson Grove, St. John's Wood","Braham Street, Aldgate",6.9596
"Lisson Grove, St. John's Wood","British Museum, Bloomsbury",3.3877
"Lisson Grove, St. John's Wood","Brunswick Square, Bloomsbury",3.4487
"Lisson Grove, St. John's Wood","Bruton Street, Mayfair",2.6101
"Lisson Grove, St. John's Wood","Calshot Street , King's Cross",3.852
"Lisson Grove, St. John's Wood","Cartwright Gardens , Bloomsbury",3.1969
"Lisson Grove, St. John's Wood","Chapel Place, Marylebone",2.1268
"Lisson Grove, St. John's Wood","Christopher Street, Liverpool Street",6.0867
"Lisson Grove, St. John's Wood","Clerkenwell Green, Clerkenwell",4.682
"Lisson Grove, St. John's Wood","Cotton Garden Estate, Kennington",6.044
"Lisson Grove, St. John's Wood","Crawford Street, Marylebone",1.2456
"Lisson Grove, St. John's Wood","Crosswall, Tower",6.7822
"Lisson Grove, St. John's Wood","Doric Way , Somers Town",2.7757
"Lisson Grove, St. John's Wood","Drummond Street , Euston",2.5019
"Lisson Grove, St. John's Wood","Drury Lane, Covent Garden",3.6932
"Lisson Grove, St. John's Wood","East Road, Hoxton",5.8668
"Lisson Grove, St. John's Wood","Edgware Road Station, Marylebone",0.7397
"Lisson Grove, St. John's Wood","Euston Road, Euston",2.614
"Lisson Grove, St. John's Wood","Eversholt Street , Camden Town",2.5549
"Lisson Grove, St. John's Wood","Falkirk Street, Hoxton",6.5002
"Lisson Grove, St. John's Wood","Finsbury Circus, Liverpool Street",6.007
"Lisson Grove, St. John's Wood","Finsbury Leisure Centre, St. Luke's",5.2492
"Lisson Grove, St. John's Wood","Finsbury Library , Finsbury",4.6969
"Lisson Grove, St. John's Wood","Finsbury Square , Moorgate",6.0193
"Lisson Grove, St. John's Wood","Godliman Street, St. Paul's",5.2875
"Lisson Grove, St. John's Wood","Golden Lane, Barbican",5.402
"Lisson Grove, St. John's Wood","Gower Place , Euston",2.5635
"Lisson Grove, St. John's Wood","Great Dover Street, The Borough",6.5752
"Lisson Grove, St. John's Wood","Great Russell Street, Bloomsbury",3.2171
"Lisson Grove, St. John's Wood","Guilford Street , Bloomsbury",3.6132
"Lisson Grove, St. John's Wood","Hampstead Road, Euston",2.3515
"Lisson Grove, St. John's Wood","Hardwick Street, Clerkenwell",4.4387
"Lisson Grove, St. John's Wood","Harrington Square 1, Camden Town",2.3979
"Lisson Grove, St. John's Wood","Hatton Garden, Holborn",4.5193
"Lisson Grove, St. John's Wood","Hatton Wall, Holborn",4.4036
"Lisson Grove, St. John's Wood","Hereford Road, Bayswater",2.042
"Lisson Grove, St. John's Wood","Holborn Circus, Holborn",4.4961
"Lisson Grove, St. John's Wood","Holy Trinity Brompton, Knightsbridge",3.2761
"Lisson Grove, St. John's Wood","Hop Exchange, The Borough",6.0706
"Lisson Grove, St. John's Wood","Jewry Street, Aldgate",6.758
"Lisson Grove, St. John's Wood","Leonard Circus , Shoreditch",6.0739
"Lisson Grove, St. John's Wood","Lisson Grove, St. John's Wood",0.0
"Lisson Grove, St. John's Wood","Little Argyll Street, West End",2.5094
"Lisson Grove, St. John's Wood","Lollard Street, Vauxhall",5.4436
"Lisson Grove, St. John's Wood","Longford Street, The Regent's Park",1.9468
"Lisson Grove, St. John's Wood","Malet Street, Bloomsbury",2.9373
"Lisson Grove, St. John's Wood","Milroy Walk, South Bank",5.0385
"Lisson Grove, St. John's Wood","Murray Grove , Hoxton",5.7221
"Lisson Grove, St. John's Wood","Museum of London, Barbican",5.3241
"Lisson Grove, St. John's Wood","Nesham Street, Wapping",7.595
"Lisson Grove, St. John's Wood","New Globe Walk, Bankside",5.6539
"Lisson Grove, St. John's Wood","New Inn Yard, Shoreditch",6.4335
"Lisson Grove, St. John's Wood","New Kent Road, The Borough",6.5395
"Lisson Grove, St. John's Wood","Old Street Station, St. Luke's",5.7883
"Lisson Grove, St. John's Wood","Paddington Street, Marylebone",1.3745
"Lisson Grove, St. John's Wood","Park Lane , Hyde Park",2.0984
"Lisson Grove, St. John's Wood","Park Road (Baker Street), The Regent's Park",0.9399
"Lisson Grove, St. John's Wood","Park Street, Bankside",5.9495
"Lisson Grove, St. John's Wood","Phillimore Gardens, Kensington",3.4632
"Lisson Grove, St. John's Wood","Queen Street 1, Bank",5.7282
"Lisson Grove, St. John's Wood","Queen Victoria Street, St. Paul's",5.417
"Lisson Grove, St. John's Wood","River Street , Clerkenwell",4.3149
"Lisson Grove, St. John's Wood","Roscoe Street, St. Luke's",5.3589
"Lisson Grove, St. John's Wood","Russell Square Station, Bloomsbury",3.3426
"Lisson Grove, St. John's Wood","Scala Street, Fitzrovia",2.6045
"Lisson Grove, St. John's Wood","Shoreditch Park, Hoxton",5.9957
"Lisson Grove, St. John's Wood","Soho Square , Soho",3.0088
"Lisson Grove, St. John's Wood","St. Chad's Street, King's Cross",3.5657
"Lisson Grove, St. John's Wood","St. John Street, Finsbury",4.6721
"Lisson Grove, St. John's Wood","Stamford Street, South Bank",4.7921
"Lisson Grove, St. John's Wood","Tachbrook Street, Victoria",4.4786
"Lisson Grove, St. John's Wood","Tanner Street, Bermondsey",7.0834
"Lisson Grove, St. John's Wood","Taviton Street, Bloomsbury",2.8427
"Lisson Grove, St. John's Wood","Theobald's Road , Holborn",3.8946
"Lisson Grove, St. John's Wood","Torrens Street, Angel",4.6588
"Lisson Grove, St. John's Wood","Union Street, The Borough",5.6929
"Lisson Grove, St. John's Wood","Vauxhall Bridge , Pimlico",5.169
"Lisson Grove, St. John's Wood","Vauxhall Cross, Vauxhall",5.5875
"Lisson Grove, St. John's Wood","Wapping High Street, Wapping",7.5992
"Lisson Grove, St. John's Wood","Warwick Avenue Station, Maida Vale",0.8771
"Lisson Grove, St. John's Wood","Warwick Row, Westminster",3.7549
"Lisson Grove, St. John's Wood","Wellington Road, St. John's Wood",0.7337
"Lisson Grove, St. John's Wood","Wenlock Road , Hoxton",5.4392
"Lisson Grove, St. John's Wood","West Cromwell Road, Earl's Court",4.0622
"Lisson Grove, St. John's Wood","West Smithfield Rotunda, Farringdon",5.0239
"Lisson Grove, St. John's Wood","Westbourne Grove, Bayswater",1.7417
"Lisson Grove, St. John's Wood","William IV Street, Strand",3.7872
"Lisson Grove, St. John's Wood","Windsor Terrace, Hoxton",5.4574
"Lisson Grove, St. John's Wood","Woodstock Street, Mayfair",2.2021
"Lisson Grove, St. John's Wood","Worship Street, Shoreditch",6.4272
"Little Argyll Street, West End","Albert Embankment, Vauxhall",2.9699
"Little Argyll Street, West End","Aldersgate Street, Barbican",3.1308
"Little Argyll Street, West End","Ampton Street , Clerkenwell",2.1402
"Little Argyll Street, West End","Argyle Street, Kings Cross",2.0527
"Little Argyll Street, West End","Bankside Mix, Bankside",3.0127
"Little Argyll Street, West End","Bath Street, St. Luke's",3.7216
"Little Argyll Street, West End","Bethnal Green Road, Shoreditch",4.7237
"Little Argyll Street, West End","Bolsover Street, Fitzrovia",1.0142
"Little Argyll Street, West End","Borough High Street, The Borough",3.5905
"Little Argyll Street, West End","Boston Place, Marylebone",1.697
"Little Argyll Street, West End","Braham Street, Aldgate",4.6977
"Little Argyll Street, West End","British Museum, Bloomsbury",1.2657
"Little Argyll Street, West End","Brunswick Square, Bloomsbury",1.6789
"Little Argyll Street, West End","Bruton Street, Mayfair",0.4594
"Little Argyll Street, West End","Calshot Street , King's Cross",2.5207
"Little Argyll Street, West End","Cartwright Gardens , Bloomsbury",1.6972
"Little Argyll Street, West End","Chapel Place, Marylebone",0.4099
"Little Argyll Street, West End","Christopher Street, Liverpool Street",4.0031
